"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","035","3006","68109","1","40.736389","-111.872222","WGS84","Elapsed Sample Time","24 HOUR","","2016","Minutes","No Events","350","100",".",".","60","61","0","Certification not required","16","0","","1438.311429","5.004025",".","1386","","","1440","2016-01-11 00:00","1440","2016-01-12 00:00","1440","2016-01-22 00:00","1440","2016-01-24 00:00","1439","1439","1440","1440","1440","1440","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68116","5","40.736389","-111.872222","WGS84","Sample Volume - Quartz Filter","24 HOUR","","2016","Cubic meter","No Events","89","73",".",".","89","122","0","Certification not required","22","0","","31.679775","0.128964",".","30.5","","","31.7","2016-02-03 00:00","31.7","2016-02-06 00:00","31.7","2016-02-09 00:00","31.7","2016-02-12 00:00","31.7","31.7","31.7","31.7","31.7","31.7","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88403","5","40.736389","-111.872222","WGS84","Sulfate PM2.5 LC","24 HOUR","","2016","Micrograms/cubic meter (LC)","No Events","119","98",".",".","119","122","0","Certification not required","3","0","","0.500924","0.59498",".","-0.01","","","6.28","2016-02-12 00:00","1.68","2016-12-29 00:00","1.31","2016-01-01 00:00","1.19","2016-01-07 00:00","0.39","0.58","0.82","1","1.31","1.68","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88302","5","40.736389","-111.872222","WGS84","Sodium Ion Pm2.5 LC","24 HOUR","","2016","Micrograms/cubic meter (LC)","No Events","119","98",".",".","119","122","0","Certification not required","3","0","","0.086387","0.184201",".","0","","","1.32","2016-01-01 00:00","1.11","2016-02-06 00:00","0.65","2016-01-28 00:00","0.62","2016-02-03 00:00","0.03","0.07","0.19","0.35","0.65","1.11","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68104","1","40.736389","-111.872222","WGS84","Ambient Max Temperature","24 HOUR","","2016","Degrees Centigrade","No Events","318","100",".",".","56","61","0","Certification not required","16","0","","20.946855","11.893114",".","-3.1","","","40.7","2016-07-21 00:00","40.7","2016-07-27 00:00","40.5","2016-07-25 00:00","40.5","2016-08-02 00:00","21.4","32.4","36.2","38.7","39.9","40.5","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","42401","2","40.736389","-111.872222","WGS84","Sulfur dioxide","5 MINUTE","","2016","Parts per billion","No Events","83380","79",".",".","300","366","0","Certification not required","22028","0","","1.115846","0.630186",".","0","","","44.8","2016-06-08 10:40","36.6","2016-06-13 10:15","32.1","2016-06-13 09:45","22.4","2016-06-13 09:50","1.1","1.3","1.7","2","2.5","3","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","86101","3","40.736389","-111.872222","WGS84","PM10-2.5 - Local Conditions","1 HOUR","","2016","Micrograms/cubic meter (LC)","No Events","6536","99",".",".","275","275","0","Certification not required","64","0","","7.481717","10.308526",".","-6.7","","","353.3","2016-11-16 17:00","227","2016-11-16 16:00","197.6","2016-10-16 07:00","145.3","2016-07-10 18:00","5.6","9.5","14.9","19.1","25.6","34.6","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","44201","1","40.736389","-111.872222","WGS84","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2016","Parts per million","No Events","5727","84","6","6","128","153","0","Certified","0","0","","0.05225","0.009451",".","0.008","","","0.081","2016-06-27 11:00","0.081","2016-08-04 11:00","0.078","2016-06-26 11:00","0.074","2016-08-01 10:00","0.053","0.058","0.063","0.07","0.078","0.081","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","44201","1","40.736389","-111.872222","WGS84","Ozone","1 HOUR","Ozone 1-hour 1979","2016","Parts per million","No Events","8073","83","0","0","127","153","0","Certified","711","0","","0.05863","0.011435",".","0.009","","","0.09","2016-06-27 14:00","0.09","2016-07-25 14:00","0.09","2016-08-04 16:00","0.089","2016-09-28 15:00","0.058","0.064","0.075","0.082","0.09","0.09","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","85101","1","40.736389","-111.872222","WGS84","PM10 - LC","24 HOUR","","2016","Micrograms/cubic meter (LC)","No Events","315","86",".",".","315","366","0","Certification not required","51","0","","16.615873","11.403503",".","2","","","75","2016-02-12 00:00","75","2016-10-15 00:00","72","2016-02-10 00:00","69","2016-02-09 00:00","14","20","28","35","59","69","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
