"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","035","3006","88101","4","40.736389","-111.872222","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2025","Micrograms/cubic meter (LC)","No Events","362","99",".",".","362","365","0","Requested but not yet concurred","0","0","","6.369061","3.58792","6.36842796092796","0.9","","","24.7","2025-03-28 00:00","22.5","2025-01-16 00:00","21.5","2025-05-12 00:00","20.9","2025-12-31 00:00","5.8","7.7","10.6","12.8","17.3","20.9","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43510","6","40.736389","-111.872222","WGS84","Butyraldehyde","24 HOUR","","2025","Parts per billion Carbon","No Events","84","69",".",".","83","122","0","Certification not required","1","0","","0.192702","0.093948",".","0.023","","","0.573","2025-05-16 00:00","0.492","2025-05-13 00:00","0.386","2025-11-12 00:00","0.354","2025-05-31 00:00","0.187","0.249","0.291","0.339","0.492","0.573","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","45225","1","40.736389","-111.872222","WGS84","1,2,3-Trimethylbenzene","1 HOUR","","2025","Parts per billion Carbon","No Events","6881","79",".",".","287","365","0","Certification not required","1878","0","","0.147648","0.156427",".","0","","","1.9091","2025-09-16 16:00","1.5261","2025-12-31 22:00","1.4853","2025-01-16 08:00","1.3275","2025-11-12 23:00","0.0951","0.1749","0.3313","0.472","0.6223","0.7529","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43503","8","40.736389","-111.872222","WGS84","Acetaldehyde","8 HOUR","","2025","Parts per billion Carbon","No Events","89","24",".",".","29","122","0","Certification not required","1","0","","2.386517","0.667797",".","1.1","","","3.9","2025-08-20 04:00","3.8","2025-08-20 20:00","3.7","2025-08-14 04:00","3.6","2025-08-29 04:00","2.4","2.8","3.3","3.5","3.8","3.9","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43551","6","40.736389","-111.872222","WGS84","Acetone","24 HOUR","","2025","Parts per billion Carbon","No Events","84","69",".",".","83","122","0","Certification not required","1","0","","4.19881","1.942083",".","0.6","","","9.9","2025-12-15 00:00","9.7","2025-01-16 00:00","8.2","2025-11-12 00:00","7.5","2025-01-28 00:00","3.7","5.7","6.8","7.4","9.7","9.9","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43242","1","40.736389","-111.872222","WGS84","Cyclopentane","1 HOUR","","2025","Parts per billion Carbon","No Events","6871","78",".",".","286","365","0","Certification not required","1889","0","","0.136267","0.189807",".","0","","","4.3438","2025-12-13 02:00","3.686","2025-01-07 05:00","2.8437","2025-11-11 08:00","2.0728","2025-06-12 05:00","0.0717","0.1646","0.317","0.4629","0.6594","0.8175","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43245","1","40.736389","-111.872222","WGS84","1-Hexene","1 HOUR","","2025","Parts per billion Carbon","No Events","6871","78",".",".","286","365","0","Certification not required","1889","0","","0.050972","0.155121",".","0","","","4.7135","2025-01-25 21:00","2.7257","2025-01-15 04:00","2.6143","2025-01-15 05:00","2.5558","2025-01-15 06:00","0.0258","0.0629","0.1152","0.1602","0.2255","0.3246","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43253","1","40.736389","-111.872222","WGS84","3-Methylheptane","1 HOUR","","2025","Parts per billion Carbon","No Events","6881","79",".",".","287","365","0","Certification not required","1878","0","","0.227414","0.250214",".","0","","","4.8297","2025-12-04 09:00","3.639","2025-12-04 08:00","2.9503","2025-11-26 17:00","2.3979","2025-10-02 22:00","0.1594","0.2941","0.4951","0.6713","0.9739","1.2096","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43220","1","40.736389","-111.872222","WGS84","n-Pentane","1 HOUR","","2025","Parts per billion Carbon","No Events","6871","78",".",".","286","365","0","Certification not required","1889","0","","1.909125","2.291481",".","0","","","75.1037","2025-12-13 02:00","50.7898","2025-11-11 08:00","31.0189","2025-11-10 05:00","27.4868","2025-11-11 06:00","1.2829","2.3569","3.9836","5.5385","7.6961","9.8432","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43504","8","40.736389","-111.872222","WGS84","Propionaldehyde","8 HOUR","","2025","Parts per billion Carbon","No Events","89","24",".",".","29","122","0","Certification not required","1","0","","0.620225","0.186584",".","0.3","","","1","2025-06-30 12:00","1","2025-07-06 04:00","1","2025-08-20 04:00","0.9","2025-06-12 04:00","0.6","0.8","0.9","0.9","1","1","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
