"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","035","3006","44201","1","40.736389","-111.872222","WGS84","Ozone","1 HOUR","Ozone 1-hour 1979","2017","Parts per million","No Events","7230","82","0","0","298","365","0","Requested but not yet concurred","1530","0","","0.053631","0.018253",".","0.01","","","0.111","2017-08-29 13:00","0.103","2017-07-23 13:00","0.103","2017-09-02 13:00","0.099","2017-07-06 13:00","0.052","0.066","0.079","0.086","0.097","0.103","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","44201","1","40.736389","-111.872222","WGS84","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2017","Parts per million","No Events","5116","81","19","19","294","365","0","Requested but not yet concurred","0","0","","0.047088","0.016067",".","0.003","","","0.083","2017-07-01 11:00","0.083","2017-07-06 10:00","0.083","2017-09-02 11:00","0.081","2017-07-23 10:00","0.047","0.059","0.068","0.072","0.079","0.083","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68117","5","40.736389","-111.872222","WGS84","Average Ambient Temperature for URG3000N","24 HOUR","","2017","Degrees Centigrade","No Events","114","93",".",".","114","122","0","Certification not required","8","0","","14.09386","10.452889",".","-9.5","","","31.5","2017-07-06 00:00","31.5","2017-07-15 00:00","31.4","2017-07-18 00:00","31.3","2017-07-09 00:00","12.5","24.5","28.9","30.3","31.4","31.5","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68116","5","40.736389","-111.872222","WGS84","Sample Volume - Quartz Filter","24 HOUR","","2017","Cubic meter","No Events","114","93",".",".","114","122","0","Certification not required","8","0","","31.69386","0.027539",".","31.6","","","31.8","2017-10-10 00:00","31.7","2017-01-01 00:00","31.7","2017-01-04 00:00","31.7","2017-01-07 00:00","31.7","31.7","31.7","31.7","31.7","31.7","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68114","5","40.736389","-111.872222","WGS84","Sample Volume - Teflon Filter","24 HOUR","","2017","Cubic meter","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","9.7","0",".","9.7","","","9.7","2017-01-01 00:00","9.7","2017-01-04 00:00","9.7","2017-01-07 00:00","9.7","2017-01-10 00:00","9.7","9.7","9.7","9.7","9.7","9.7","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68112","5","40.736389","-111.872222","WGS84","Sample Flow Rate CV - Nylon Filter","24 HOUR","","2017","Percent","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","0.733333","0.119626",".","0.1","","","0.9","2017-01-10 00:00","0.9","2017-04-01 00:00","0.9","2017-04-16 00:00","0.9","2017-07-06 00:00","0.8","0.8","0.8","0.9","0.9","0.9","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88381","5","40.736389","-111.872222","WGS84","EC PM2.5 LC TOT","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","114","93",".",".","114","122","0","Certification not required","8","0","","0.334035","0.286274",".","0.02","","","1.703","2017-12-27 00:00","1.358","2017-04-10 00:00","1.058","2017-09-13 00:00","0.995","2017-01-07 00:00","0.251","0.443","0.757","0.872","1.058","1.358","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88321","5","40.736389","-111.872222","WGS84","EC PM2.5 LC TOR","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","114","93",".",".","114","122","0","Certification not required","8","0","","0.501561","0.493496",".","0.031","","","3.981","2017-04-10 00:00","1.859","2017-01-07 00:00","1.722","2017-12-12 00:00","1.703","2017-12-27 00:00","0.355","0.709","1.007","1.182","1.722","1.859","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88383","5","40.736389","-111.872222","WGS84","EC1 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","114","93",".",".","114","122","0","Certification not required","8","0","","0.562026","0.489696",".","0.05226","","","3.84472","2017-04-10 00:00","2.20924","2017-12-12 00:00","1.91877","2017-01-07 00:00","1.66035","2017-09-07 00:00","0.3947","0.72543","1.0142","1.2077","1.91877","2.20924","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88370","5","40.736389","-111.872222","WGS84","OC CSN_Rev Unadjusted PM2.5 LC TOR","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","114","93",".",".","114","122","0","Certification not required","8","0","","1.849825","1.564493",".","0.444","","","12.33","2017-04-10 00:00","8.084","2017-09-07 00:00","5.941","2017-09-16 00:00","4.807","2017-01-07 00:00","1.455","2.184","3.448","4.383","5.941","8.084","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88131","5","40.736389","-111.872222","WGS84","Indium PM2.5 LC","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","0.001274","0.010099",".","-0.025","","","0.031","2017-11-24 00:00","0.026","2017-04-01 00:00","0.026","2017-10-25 00:00","0.021","2017-08-02 00:00","0.001","0.007","0.014","0.018","0.026","0.026","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88111","5","40.736389","-111.872222","WGS84","Calcium PM2.5 LC","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","0.108368","0.095912",".","0.011","","","0.611","2017-07-30 00:00","0.532","2017-07-09 00:00","0.369","2017-06-21 00:00","0.31","2017-03-05 00:00","0.082","0.127","0.22","0.302","0.369","0.532","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68101","1","40.736389","-111.872222","WGS84","Sample Flow Rate- CV","24 HOUR","","2017","Percent","No Events","352","100",".",".","61","61","0","Certification not required","13","0","","0.411648","0.133784",".","0","","","0.6","2017-02-09 00:00","0.6","2017-03-10 00:00","0.6","2017-03-22 00:00","0.6","2017-04-03 00:00","0.4","0.5","0.5","0.6","0.6","0.6","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","61102","2","40.736389","-111.872222","WGS84","Wind Direction - Scalar","1 HOUR","","2017","Degrees Compass","No Events","8523","97",".",".","355","365","0","Certification not required","237","0","","193.172944","91.797763",".","0","","","360","2017-04-01 04:00","360","2017-04-24 09:00","359","2017-02-05 01:00","359","2017-02-08 23:00","175","293","320","331","344","350","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","42401","2","40.736389","-111.872222","WGS84","Sulfur dioxide","5 MINUTE","","2017","Parts per billion","No Events","77311","74",".",".","284","365","0","Certification not required","27809","0","","0.305002","0.480405",".","0","","","5.8","2017-10-16 08:40","5.8","2017-10-16 08:45","5.4","2017-10-16 08:50","5.3","2017-10-16 08:35","0.1","0.4","0.8","1.3","1.9","2.3","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88160","5","40.736389","-111.872222","WGS84","Tin PM2.5 LC","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","0.002744","0.014948",".","-0.027","","","0.048","2017-12-06 00:00","0.045","2017-11-12 00:00","0.043","2017-06-30 00:00","0.038","2017-10-13 00:00","0.002","0.012","0.022","0.033","0.043","0.045","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","85101","3","40.736389","-111.872222","WGS84","PM10 - LC","1 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","8359","95",".",".","349","365","0","Certification not required","401","0","","15.562579","18.179312",".","-10","","","563.2","2017-12-20 11:00","471.6","2017-10-20 12:00","389.9","2017-12-20 10:00","267.1","2017-10-20 11:00","11.3","19.7","33.3","44","59.4","74.2","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","86101","1","40.736389","-111.872222","WGS84","PM10-2.5 - Local Conditions","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","319","100",".",".","58","61","0","Certification not required","44","0","","11.206583","8.113064",".","0.5","","","65.8","2017-12-20 00:00","58.8","2017-10-20 00:00","54.5","2017-11-16 00:00","39.2","2017-02-03 00:00","9.7","13.8","20","25.8","31.7","39.2","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68107","1","40.736389","-111.872222","WGS84","Sample Max Baro Pressure","24 HOUR","","2017","Millimeters (mercury)","No Events","352","100",".",".","61","61","0","Certification not required","13","0","","655.923295","4.188891",".","646","","","673","2017-01-28 00:00","672","2017-01-27 00:00","671","2017-01-29 00:00","667","2017-01-30 00:00","656","658","661","664","666","667","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68108","1","40.736389","-111.872222","WGS84","Average Ambient Pressure","24 HOUR","","2017","Millimeters (mercury)","No Events","352","100",".",".","61","61","0","Certification not required","13","0","","653.403409","4.373814",".","642","","","671","2017-01-28 00:00","669","2017-01-29 00:00","668","2017-01-27 00:00","664","2017-12-06 00:00","653","656","659","661","664","664","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68109","1","40.736389","-111.872222","WGS84","Elapsed Sample Time","24 HOUR","","2017","Minutes","No Events","352","100",".",".","61","61","0","Certification not required","13","0","","1438.835227","2.384926",".","1415","","","1440","2017-01-05 00:00","1440","2017-01-16 00:00","1440","2017-01-19 00:00","1440","2017-01-28 00:00","1439","1439","1440","1440","1440","1440","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","62201","1","40.736389","-111.872222","WGS84","Relative Humidity","1 HOUR","","2017","Percent relative humidity","No Events","8718","100",".",".","364","365","0","Certification not required","42","0","","46.534067","18.635492",".","3","","","93","2017-02-10 18:00","93","2017-02-10 19:00","92","2017-02-10 17:00","92","2017-02-10 20:00","46","61","72","78","82","84","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","61102","1","40.736389","-111.872222","WGS84","Wind Direction - Scalar","1 HOUR","","2017","Degrees Compass","No Events","8718","100",".",".","364","365","0","Certification not required","42","0","","193.076164","91.648623",".","0","","","360","2017-03-22 14:00","360","2017-04-24 09:00","360","2017-04-24 13:00","360","2017-10-10 11:00","175","293","320","331","344","351","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","62101","1","40.736389","-111.872222","WGS84","Outdoor Temperature","1 HOUR","","2017","Degrees Fahrenheit","No Events","8718","100",".",".","364","365","0","Certification not required","42","0","","57.206011","19.836801",".","8","","","104","2017-07-08 14:00","103","2017-07-05 13:00","103","2017-07-05 14:00","103","2017-07-08 13:00","56","73","85","91","95","97","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88104","5","40.736389","-111.872222","WGS84","Aluminum PM2.5 LC","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","0.053966","0.065434",".","-0.015","","","0.402","2017-06-27 00:00","0.32","2017-11-27 00:00","0.307","2017-07-30 00:00","0.2","2017-04-13 00:00","0.035","0.072","0.125","0.178","0.307","0.32","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68108","5","40.736389","-111.872222","WGS84","Average Ambient Pressure","24 HOUR","","2017","Millimeters (mercury)","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","650.470085","4.985449",".","640","","","673","2017-02-06 00:00","666","2017-01-28 00:00","663","2017-12-09 00:00","662","2017-12-06 00:00","650","653","655","659","663","666","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88176","5","40.736389","-111.872222","WGS84","Rubidium PM2.5 LC","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","0.00006","0.002711",".","-0.005","","","0.009","2017-06-15 00:00","0.007","2017-09-19 00:00","0.006","2017-01-13 00:00","0.006","2017-11-06 00:00","0","0.002","0.004","0.004","0.006","0.007","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88385","5","40.736389","-111.872222","WGS84","EC3 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","114","93",".",".","114","122","0","Certification not required","8","0","","0.000256","0.002606",".","0","","","0.0278","2017-06-27 00:00","0.00133","2017-07-09 00:00","0","2017-01-01 00:00","0","2017-01-04 00:00","0","0","0","0","0","0.00133","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88357","5","40.736389","-111.872222","WGS84","EC CSN_Rev Unadjusted PM2.5 LC TOT","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","114","93",".",".","114","122","0","Certification not required","8","0","","0.334035","0.286274",".","0.02","","","1.703","2017-12-27 00:00","1.358","2017-04-10 00:00","1.058","2017-09-13 00:00","0.995","2017-01-07 00:00","0.251","0.443","0.757","0.872","1.058","1.358","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88301","5","40.736389","-111.872222","WGS84","Ammonium Ion PM2.5 LC","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","0.558462","1.57406",".","0","","","9.09","2017-12-12 00:00","7.64","2017-01-31 00:00","6.99","2017-01-07 00:00","6.67","2017-01-19 00:00","0.04","0.11","2.09","3.56","6.99","7.64","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88185","5","40.736389","-111.872222","WGS84","Zirconium PM2.5 LC","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","0.001376","0.013455",".","-0.031","","","0.034","2017-06-12 00:00","0.032","2017-05-28 00:00","0.032","2017-10-10 00:00","0.031","2017-06-15 00:00","0","0.008","0.022","0.028","0.032","0.032","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88164","5","40.736389","-111.872222","WGS84","Vanadium PM2.5 LC","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","0.000291","0.000573",".","0","","","0.003","2017-01-31 00:00","0.002","2017-05-28 00:00","0.002","2017-06-15 00:00","0.002","2017-07-27 00:00","0","0","0.001","0.001","0.002","0.002","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88136","5","40.736389","-111.872222","WGS84","Nickel PM2.5 LC","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","0.001","0.002467",".","-0.001","","","0.016","2017-10-04 00:00","0.014","2017-08-02 00:00","0.011","2017-12-12 00:00","0.007","2017-10-16 00:00","0","0.001","0.003","0.004","0.011","0.014","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88128","5","40.736389","-111.872222","WGS84","Lead PM2.5 LC","24 HOUR","","2017","Micrograms/cubic meter (LC)","No Events","117","96",".",".","117","122","0","Certification not required","5","0","","0.003607","0.007777",".","-0.009","","","0.042","2017-01-01 00:00","0.028","2017-01-31 00:00","0.024","2017-01-19 00:00","0.021","2017-01-13 00:00","0.002","0.007","0.014","0.018","0.024","0.028","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
