"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","035","3006","43238","1","40.736389","-111.872222","WGS84","n-Decane","1 HOUR","","2026","Parts per billion Carbon","No Events","4287","49",".",".","191","365","0","Certification not required","801","0","","0.471335","9.674417",".","0","","","555.8632","2026-07-30 19:00","303.3931","2026-07-30 20:00","15.0029","2026-07-30 21:00","9.3927","2026-03-24 19:00","0.1537","0.3355","0.666","0.9159","1.1953","1.3682","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","45208","1","40.736389","-111.872222","WGS84","1,2,4-Trimethylbenzene","1 HOUR","","2026","Parts per billion Carbon","No Events","4287","49",".",".","191","365","0","Certification not required","801","0","","0.418006","2.618798",".","0","","","155.742","2026-07-30 19:00","65.2858","2026-07-30 20:00","8.2411","2026-01-22 02:00","4.6729","2026-07-11 06:00","0.1941","0.4885","0.928","1.3237","1.8512","2.3838","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","45218","1","40.736389","-111.872222","WGS84","m-Diethylbenzene","1 HOUR","","2026","Parts per billion Carbon","No Events","4287","49",".",".","191","365","0","Certification not required","801","0","","0.035342","0.437712",".","0","","","25.0744","2026-07-30 19:00","13.131","2026-07-30 20:00","1.6317","2026-01-17 00:00","1.3407","2026-01-16 20:00","0","0","0.102","0.1454","0.2043","0.2615","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","45210","1","40.736389","-111.872222","WGS84","Isopropylbenzene","1 HOUR","","2026","Parts per billion Carbon","No Events","4287","49",".",".","191","365","0","Certification not required","801","0","","0.016541","0.062463",".","0","","","3.3221","2026-07-30 19:00","0.7716","2026-07-30 20:00","0.4693","2026-01-22 02:00","0.411","2026-03-24 19:00","0","0","0.0621","0.0925","0.1225","0.1464","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43960","1","40.736389","-111.872222","WGS84","2-Methylheptane","1 HOUR","","2026","Parts per billion Carbon","No Events","4287","49",".",".","191","365","0","Certification not required","801","0","","0.220316","0.254205",".","0","","","3.9416","2026-01-22 02:00","2.8118","2026-01-16 20:00","2.7557","2026-01-14 08:00","2.2641","2026-01-12 08:00","0.1428","0.281","0.517","0.7121","0.9761","1.1642","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","45204","1","40.736389","-111.872222","WGS84","o-Xylene","1 HOUR","","2026","Parts per billion Carbon","No Events","4287","49",".",".","191","365","0","Certification not required","801","0","","0.459198","0.639724",".","0","","","18.2414","2026-07-30 19:00","9.1046","2026-01-22 02:00","5.6853","2026-01-14 08:00","5.257","2026-01-16 20:00","0.2424","0.5635","1.0988","1.5942","2.2945","2.8177","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","45207","1","40.736389","-111.872222","WGS84","1,3,5-Trimethylbenzene","1 HOUR","","2026","Parts per billion Carbon","No Events","4287","49",".",".","191","365","0","Certification not required","801","0","","0.218772","3.196352",".","0","","","195.7055","2026-07-30 19:00","73.3674","2026-07-30 20:00","3.1231","2026-01-22 02:00","3.0982","2026-07-30 21:00","0.0864","0.2145","0.405","0.582","0.8139","0.9869","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43232","1","40.736389","-111.872222","WGS84","n-Heptane","1 HOUR","","2026","Parts per billion Carbon","No Events","4287","49",".",".","191","365","0","Certification not required","801","0","","0.594717","0.68514",".","0","","","9.4881","2026-01-22 02:00","7.3032","2026-01-16 20:00","6.9029","2026-01-14 08:00","5.7075","2026-03-21 05:00","0.3449","0.728","1.4321","2.0349","2.7178","3.198","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43235","1","40.736389","-111.872222","WGS84","n-Nonane","1 HOUR","","2026","Parts per billion Carbon","No Events","4287","49",".",".","191","365","0","Certification not required","801","0","","0.34433","4.948191",".","0","","","309.5712","2026-07-30 19:00","94.9707","2026-07-30 20:00","4.5014","2026-03-24 19:00","3.6388","2026-03-23 20:00","0.1699","0.3245","0.578","0.7661","1.0219","1.2047","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43244","1","40.736389","-111.872222","WGS84","2,2-Dimethylbutane","1 HOUR","","2026","Parts per billion Carbon","No Events","4287","49",".",".","191","365","0","Certification not required","801","0","","0.121203","0.21704",".","0","","","10.3402","2026-03-21 05:00","3.0126","2026-03-21 06:00","2.7878","2026-03-13 04:00","2.764","2026-01-22 02:00","0.0751","0.1477","0.2741","0.3918","0.5283","0.654","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
