"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","035","3006","68102","1","40.736389","-111.872222","WGS84","Sample Volume","24 HOUR","","2022","Cubic meter","No Events","348","100",".",".","61","61","0","Certification not required","17","0","","23.993391","0.039986",".","23.6","","","24.1","2022-10-25 00:00","24","2022-01-01 00:00","24","2022-01-02 00:00","24","2022-01-03 00:00","24","24","24","24","24","24","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43528","8","40.736389","-111.872222","WGS84","Crotonaldehyde","8 HOUR","","2022","Parts per billion Carbon","No Events","88","24",".",".","29","122","0","Certification not required","5","0","","0.014773","0.041633",".","0","","","0.2","2022-07-13 12:00","0.2","2022-08-12 12:00","0.1","2022-06-04 12:00","0.1","2022-06-07 04:00","0","0","0.1","0.1","0.2","0.2","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43518","8","40.736389","-111.872222","WGS84","Valeraldehyde","8 HOUR","","2022","Parts per billion Carbon","No Events","74","20",".",".","22","122","0","Certification not required","19","0","","0.236486","0.287442",".","0","","","1.4","2022-08-12 12:00","1.2","2022-07-13 12:00","1.2","2022-07-22 04:00","0.9","2022-08-06 04:00","0.1","0.3","0.5","0.9","1.2","1.4","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43502","6","40.736389","-111.872222","WGS84","Formaldehyde","24 HOUR","","2022","Parts per billion Carbon","No Events","89","73",".",".","89","122","0","Certification not required","2","0","","0.926966","0.940233",".","0.2","","","4.4","2022-06-01 00:00","3.9","2022-10-05 00:00","3.6","2022-01-02 00:00","3.4","2022-09-08 00:00","0.5","1","2.3","3.3","3.9","4.4","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43503","6","40.736389","-111.872222","WGS84","Acetaldehyde","24 HOUR","","2022","Parts per billion Carbon","No Events","89","73",".",".","89","122","0","Certification not required","2","0","","0.869663","0.870528",".","0.2","","","3.9","2022-10-05 00:00","3.4","2022-11-19 00:00","3.2","2022-10-29 00:00","3.1","2022-01-02 00:00","0.5","1","2.5","2.9","3.4","3.9","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43517","6","40.736389","-111.872222","WGS84","Hexanaldehyde","24 HOUR","","2022","Parts per billion Carbon","No Events","87","71",".",".","87","122","0","Certification not required","4","0","","0.348276","0.411425",".","0","","","2","2022-09-08 00:00","1.8","2022-06-01 00:00","1.8","2022-09-14 00:00","1.6","2022-10-05 00:00","0.2","0.4","0.9","1.1","1.8","2","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68112","5","40.736389","-111.872222","WGS84","Sample Flow Rate CV - Nylon Filter","24 HOUR","","2022","Percent","No Events","115","94",".",".","115","122","0","Certification not required","7","0","","0.841739","0.112377",".","0.6","","","1.6","2022-08-03 00:00","1.2","2022-08-24 00:00","1.1","2022-09-02 00:00","1","2022-03-27 00:00","0.8","0.9","0.9","1","1.1","1.2","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88301","5","40.736389","-111.872222","WGS84","Ammonium Ion PM2.5 LC","24 HOUR","","2022","Micrograms/cubic meter (LC)","No Events","115","94",".",".","115","122","0","Certification not required","7","0","","0.455652","0.968481",".","0","","","4.8","2022-12-25 00:00","4.79","2022-01-17 00:00","3.89","2022-01-14 00:00","3.58","2022-01-11 00:00","0.09","0.2","1.8","2.89","3.89","4.79","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88303","5","40.736389","-111.872222","WGS84","Potassium Ion PM2.5 LC","24 HOUR","","2022","Micrograms/cubic meter (LC)","No Events","115","94",".",".","115","122","0","Certification not required","7","0","","0.028087","0.092375",".","0","","","0.98","2022-07-04 00:00","0.15","2022-12-25 00:00","0.12","2022-07-25 00:00","0.1","2022-09-11 00:00","0.01","0.02","0.04","0.07","0.12","0.15","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88357","5","40.736389","-111.872222","WGS84","EC CSN_Rev Unadjusted PM2.5 LC TOT","24 HOUR","","2022","Micrograms/cubic meter (LC)","No Events","115","94",".",".","115","122","0","Certification not required","7","0","","0.380904","0.300751",".","0","","","1.821","2022-12-25 00:00","1.618","2022-12-19 00:00","1.251","2022-11-22 00:00","1.187","2022-01-17 00:00","0.304","0.471","0.678","1.097","1.251","1.618","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88348","5","40.736389","-111.872222","WGS84","Soil PM2.5 LC","24 HOUR","","2022","Micrograms/cubic meter (LC)","No Events","115","94",".",".","115","122","0","Certification not required","7","0","","0.992914","0.765592",".","0.07334","","","5.87145","2022-06-19 00:00","3.26526","2022-04-26 00:00","2.65614","2022-09-08 00:00","2.64026","2022-07-19 00:00","0.83799","1.35483","1.79052","2.31613","2.65614","3.26526","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88355","5","40.736389","-111.872222","WGS84","OC CSN_Rev Unadjusted PM2.5 LC TOT","24 HOUR","","2022","Micrograms/cubic meter (LC)","No Events","115","94",".",".","115","122","0","Certification not required","7","0","","1.709991","1.124561",".","0.33","","","10.21","2022-09-11 00:00","5.323","2022-12-25 00:00","3.904","2022-09-17 00:00","3.89","2022-01-17 00:00","1.535","2.027","2.721","3.334","3.904","5.323","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88370","5","40.736389","-111.872222","WGS84","OC CSN_Rev Unadjusted PM2.5 LC TOR","24 HOUR","","2022","Micrograms/cubic meter (LC)","No Events","115","94",".",".","115","122","0","Certification not required","7","0","","1.611313","1.041304",".","0.329","","","9.498","2022-09-11 00:00","4.739","2022-12-25 00:00","3.649","2022-09-17 00:00","3.405","2022-01-17 00:00","1.43","1.961","2.516","3.221","3.649","4.739","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43954","1","40.736389","-111.872222","WGS84","n-Undecane","1 HOUR","","2022","Parts per billion Carbon","No Events","6933","79",".",".","307","365","0","Certification not required","1827","0","","0.134396","0.20319",".","0","","","3.7146","2022-06-06 02:00","3.2182","2022-08-12 07:00","2.923","2022-03-02 19:00","2.0428","2022-03-02 20:00","0","0.2177","0.37","0.4894","0.6883","0.8467","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43960","1","40.736389","-111.872222","WGS84","2-Methylheptane","1 HOUR","","2022","Parts per billion Carbon","No Events","6933","79",".",".","307","365","0","Certification not required","1827","0","","0.233438","0.338039",".","0","","","4.3244","2022-01-18 08:00","3.4844","2022-12-06 09:00","3.4718","2022-02-10 08:00","3.1939","2022-01-03 08:00","0.1197","0.3301","0.6284","0.8958","1.2475","1.6034","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","45225","1","40.736389","-111.872222","WGS84","1,2,3-Trimethylbenzene","1 HOUR","","2022","Parts per billion Carbon","No Events","6933","79",".",".","307","365","0","Certification not required","1827","0","","0.196497","0.291731",".","0","","","2.3644","2022-12-19 17:00","2.2796","2022-12-24 23:00","2.1674","2022-12-25 00:00","2.1084","2022-12-19 20:00","0.0865","0.2978","0.5297","0.7425","1.1302","1.4304","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43285","1","40.736389","-111.872222","WGS84","2-Methylpentane","1 HOUR","","2022","Parts per billion Carbon","No Events","6933","79",".",".","307","365","0","Certification not required","1827","0","","1.154275","1.495665",".","0.0338","","","62.1174","2022-10-08 18:00","49.2596","2022-09-12 01:00","13.1345","2022-12-25 00:00","12.5818","2022-02-10 08:00","0.7607","1.469","2.5337","3.3606","4.6179","5.7164","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43226","1","40.736389","-111.872222","WGS84","trans-2-Pentene","1 HOUR","","2022","Parts per billion Carbon","No Events","6930","79",".",".","307","365","0","Certification not required","1830","0","","0.113534","0.280542",".","0","","","16.8397","2022-09-12 01:00","2.6084","2022-12-25 00:00","2.4259","2022-03-12 04:00","2.0599","2022-01-03 08:00","0.0372","0.1358","0.314","0.4788","0.7056","0.9017","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43233","1","40.736389","-111.872222","WGS84","n-Octane","1 HOUR","","2022","Parts per billion Carbon","No Events","6933","79",".",".","307","365","0","Certification not required","1827","0","","0.345478","0.469951",".","0","","","7.2457","2022-12-06 09:00","5.1648","2022-01-18 08:00","4.8635","2022-01-03 08:00","4.5652","2022-01-03 09:00","0.1982","0.443","0.8669","1.2552","1.8532","2.2444","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43252","1","40.736389","-111.872222","WGS84","2,3,4-Trimethylpentane","1 HOUR","","2022","Parts per billion Carbon","No Events","6933","79",".",".","307","365","0","Certification not required","1827","0","","0.27517","0.39527",".","0","","","7.5907","2022-12-25 06:00","5.0484","2022-08-05 01:00","3.9497","2022-12-25 07:00","3.8716","2022-09-19 02:00","0.1618","0.3774","0.6877","0.9853","1.4254","1.82","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
