"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","035","3006","88136","5","40.736389","-111.872222","WGS84","Nickel PM2.5 LC","24 HOUR","","2006","Micrograms/cubic meter (LC)","No Events","116","95",".",".","115","122","0","Certification not required","5","0","","0.000632","0.000853",".","0","","","0.0052","2006-11-01 00:00","0.0035","2006-01-26 00:00","0.0026","2006-12-07 00:00","0.0024","2006-02-07 00:00","0","0.001","0.0016","0.0023","0.0026","0.0035","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88142","5","40.736389","-111.872222","WGS84","Mercury PM2.5 LC","24 HOUR","","2006","Micrograms/cubic meter (LC)","No Events","116","100",".",".","58","61","0","Certification not required","5","0","","0.001254","0.002112",".","0","","","0.0079","2006-06-01 00:00","0.0076","2006-10-20 00:00","0.0076","2006-11-10 00:00","0.0075","2006-01-20 00:00","0","0.002","0.0051","0.0063","0.0076","0.0076","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","42603","1","40.736389","-111.872222","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","2006","Parts per billion","No Events","8577","98",".",".","361","365","0","Certification not required","183","0","","41.559286","49.52267",".","0","","","463","2006-12-08 08:00","441","2006-01-06 08:00","433","2006-12-06 08:00","428","2006-12-05 21:00","23","52","99","141","196","251","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88180","5","40.736389","-111.872222","WGS84","Potassium PM2.5 LC","24 HOUR","","2006","Micrograms/cubic meter (LC)","No Events","116","95",".",".","115","122","0","Certification not required","5","0","","0.092991","0.352652",".","0.006","","","3.81","2006-07-04 00:00","0.348","2006-07-25 00:00","0.348","2006-08-24 00:00","0.278","2006-07-28 00:00","0.0449","0.0708","0.12","0.17","0.348","0.348","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88147","5","40.736389","-111.872222","WGS84","Niobium PM2.5 LC","24 HOUR","","2006","Micrograms/cubic meter (LC)","No Events","116","100",".",".","58","61","0","Certification not required","5","0","","0.000651","0.001766",".","0","","","0.01","2006-05-02 00:00","0.0096","2006-03-21 00:00","0.0078","2006-01-20 00:00","0.005","2006-03-24 00:00","0","0","0.002","0.0041","0.0078","0.0096","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88160","5","40.736389","-111.872222","WGS84","Tin PM2.5 LC","24 HOUR","","2006","Micrograms/cubic meter (LC)","No Events","116","95",".",".","115","122","0","Certification not required","5","0","","0.003457","0.006493",".","0","","","0.035","2006-10-29 00:00","0.029","2006-10-05 00:00","0.027","2006-09-08 00:00","0.022","2006-10-11 00:00","0","0.005","0.01","0.017","0.027","0.029","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88161","5","40.736389","-111.872222","WGS84","Titanium PM2.5 LC","24 HOUR","","2006","Micrograms/cubic meter (LC)","No Events","116","95",".",".","115","122","0","Certification not required","5","0","","0.003274","0.006476",".","0","","","0.059","2006-03-03 00:00","0.0143","2006-02-13 00:00","0.0142","2006-06-07 00:00","0.014","2006-02-07 00:00","0","0.0054","0.0085","0.0122","0.0142","0.0143","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88162","5","40.736389","-111.872222","WGS84","Samarium PM2.5 LC","24 HOUR","","2006","Micrograms/cubic meter (LC)","No Events","116","100",".",".","58","61","0","Certification not required","5","0","","0.00075","0.001497",".","0","","","0.0069","2006-05-26 00:00","0.0061","2006-09-14 00:00","0.006","2006-01-05 00:00","0.004","2006-05-08 00:00","0","0.001","0.003","0.004","0.006","0.0061","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88183","5","40.736389","-111.872222","WGS84","Yttrium PM2.5 LC","24 HOUR","","2006","Micrograms/cubic meter (LC)","No Events","116","100",".",".","58","61","0","Certification not required","5","0","","0.00041","0.000723",".","0","","","0.0029","2006-03-03 00:00","0.0027","2006-12-13 00:00","0.002","2006-01-17 00:00","0.002","2006-03-27 00:00","0","0.001","0.002","0.002","0.002","0.0027","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88184","5","40.736389","-111.872222","WGS84","Sodium PM2.5 LC","24 HOUR","","2006","Micrograms/cubic meter (LC)","No Events","116","95",".",".","115","122","0","Certification not required","5","0","","0.019138","0.075412",".","0","","","0.649","2006-03-03 00:00","0.445","2006-01-20 00:00","0.145","2006-12-10 00:00","0.12","2006-12-07 00:00","0","0.007","0.034","0.092","0.145","0.445","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68103","5","40.736389","-111.872222","WGS84","Ambient Min Temperature","24 HOUR","","2006","Degrees Centigrade","No Events","116","95",".",".","115","122","0","Certification not required","5","0","","6.506897","8.625682",".","-12.1","","","24.2","2006-07-22 00:00","23.2","2006-07-19 00:00","22.5","2006-07-25 00:00","20.9","2006-07-16 00:00","4.4","14.3","19.3","20.4","22.5","23.2","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88169","5","40.736389","-111.872222","WGS84","Sulfur PM2.5 LC","24 HOUR","","2006","Micrograms/cubic meter (LC)","No Events","116","95",".",".","115","122","0","Certification not required","5","0","","0.269453","0.166203",".","0.0589","","","1.39","2006-07-04 00:00","0.894","2006-02-19 00:00","0.693","2006-01-26 00:00","0.595","2006-11-16 00:00","0.251","0.329","0.42","0.471","0.693","0.894","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
