"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","035","3006","88109","5","40.736389","-111.872222","WGS84","Bromine PM2.5 LC","24 HOUR","","2007","Micrograms/cubic meter (LC)","No Events","102","84",".",".","102","121","0","Certification not required","8","0","","0.005875","0.010329",".","0","","","0.0661","2007-01-27 00:00","0.0556","2007-01-18 00:00","0.0411","2007-12-17 00:00","0.033","2007-01-21 00:00","0.0029","0.006","0.0109","0.0238","0.0411","0.0556","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88111","5","40.736389","-111.872222","WGS84","Calcium PM2.5 LC","24 HOUR","","2007","Micrograms/cubic meter (LC)","No Events","102","84",".",".","102","121","0","Certification not required","8","0","","0.10351","0.110932",".","0","","","0.708","2007-09-12 00:00","0.627","2007-09-21 00:00","0.44","2007-09-15 00:00","0.314","2007-04-30 00:00","0.0852","0.141","0.197","0.237","0.44","0.627","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68103","5","40.736389","-111.872222","WGS84","Ambient Min Temperature","24 HOUR","","2007","Degrees Centigrade","No Events","102","84",".",".","102","121","0","Certification not required","8","0","","4.917647","8.370415",".","-13.1","","","23","2007-08-01 00:00","22.7","2007-08-16 00:00","22.4","2007-08-31 00:00","21.8","2007-08-13 00:00","4.6","11.6","16.6","19.7","22.4","22.7","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68104","5","40.736389","-111.872222","WGS84","Ambient Max Temperature","24 HOUR","","2007","Degrees Centigrade","No Events","102","84",".",".","102","121","0","Certification not required","8","0","","18.993137","11.306664",".","-1.8","","","39.6","2007-08-16 00:00","38.3","2007-08-13 00:00","36.9","2007-08-25 00:00","36","2007-06-20 00:00","18.4","29.6","34.3","35.5","36.9","38.3","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88306","5","40.736389","-111.872222","WGS84","Total Nitrate PM2.5 LC","24 HOUR","","2007","Micrograms/cubic meter (LC)","No Events","102","84",".",".","102","121","0","Certification not required","8","0","","2.885456","5.96534",".","0.051","","","37.5","2007-01-30 00:00","34.7","2007-01-27 00:00","22.8","2007-01-24 00:00","17.2","2007-01-18 00:00","0.772","2.21","7.7","10.7","22.8","34.7","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88403","5","40.736389","-111.872222","WGS84","Sulfate PM2.5 LC","24 HOUR","","2007","Micrograms/cubic meter (LC)","No Events","102","84",".",".","102","121","0","Certification not required","8","0","","0.916144","0.601107",".","0.0347","","","4.1","2007-01-27 00:00","3.34","2007-01-30 00:00","2.46","2007-01-18 00:00","2.2","2007-04-21 00:00","0.842","1.19","1.49","1.73","2.46","3.34","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88142","5","40.736389","-111.872222","WGS84","Mercury PM2.5 LC","24 HOUR","","2007","Micrograms/cubic meter (LC)","No Events","102","100",".",".","54","61","0","Certification not required","8","0","","0.000827","0.002008",".","0","","","0.0131","2007-01-27 00:00","0.0075","2007-03-04 00:00","0.0074","2007-04-24 00:00","0.0057","2007-09-30 00:00","0","0","0.003","0.0047","0.0074","0.0075","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88136","5","40.736389","-111.872222","WGS84","Nickel PM2.5 LC","24 HOUR","","2007","Micrograms/cubic meter (LC)","No Events","102","84",".",".","102","121","0","Certification not required","8","0","","0.001238","0.00217",".","0","","","0.0169","2007-08-31 00:00","0.0074","2007-08-16 00:00","0.0074","2007-11-26 00:00","0.0063","2007-01-30 00:00","0.001","0.0016","0.0027","0.0047","0.0074","0.0074","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88378","5","40.736389","-111.872222","WGS84","OP CSN_Rev Unadjusted PM2.5 LC TOR","24 HOUR","","2007","Micrograms/cubic meter (LC)","No Events","68","84",".",".","68","81","0","Certification not required","7","0","","0.359912","0.34801",".","0","","","1.62","2007-12-17 00:00","1.46","2007-09-09 00:00","1.43","2007-12-05 00:00","1.27","2007-08-04 00:00","0.262","0.365","1.04","1.27","1.46","1.62","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88385","5","40.736389","-111.872222","WGS84","EC3 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2007","Micrograms/cubic meter (LC)","No Events","68","84",".",".","68","81","0","Certification not required","7","0","","0.001295","0.004496",".","0","","","0.0243","2007-08-13 00:00","0.0195","2007-09-27 00:00","0.0191","2007-09-06 00:00","0.00802","2007-09-21 00:00","0","0","0.0035","0.00802","0.0195","0.0243","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
