"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","035","3006","88385","5","40.736389","-111.872222","WGS84","EC3 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2024","Micrograms/cubic meter (LC)","No Events","116","95",".",".","116","122","0","Certification not required","6","0","","0.00739","0.004009",".","-0.00062","","","0.02432","2024-05-15 00:00","0.01843","2024-08-01 00:00","0.01797","2024-07-26 00:00","0.01747","2024-06-02 00:00","0.00663","0.00856","0.01307","0.01629","0.01797","0.01843","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","86101","1","40.736389","-111.872222","WGS84","PM10-2.5 - Local Conditions","24 HOUR","","2024","Micrograms/cubic meter (LC)","No Events","343","100",".",".","61","61","0","Certification not required","23","0","","10.765889","5.920164",".","0.2","","","36.3","2024-09-11 00:00","33","2024-08-24 00:00","27.2","2024-10-04 00:00","26.4","2024-11-22 00:00","10.3","14.5","18.4","21.6","24.9","26.4","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68102","1","40.736389","-111.872222","WGS84","Sample Volume","24 HOUR","","2024","Cubic meter","No Events","356","100",".",".","61","61","0","Certification not required","10","0","","23.994382","0.034753",".","23.6","","","24","2024-01-01 00:00","24","2024-01-02 00:00","24","2024-01-03 00:00","24","2024-01-04 00:00","24","24","24","24","24","24","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","68105","1","40.736389","-111.872222","WGS84","Average Ambient Temperature","24 HOUR","","2024","Degrees Centigrade","No Events","356","100",".",".","61","61","0","Certification not required","10","0","","13.823315","10.189538",".","-4.6","","","32.7","2024-07-13 00:00","32.4","2024-08-06 00:00","32.3","2024-07-11 00:00","32.1","2024-07-12 00:00","12","22.9","28.4","30.1","31.3","32.1","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43249","1","40.736389","-111.872222","WGS84","3-Methylhexane","1 HOUR","","2024","Parts per billion Carbon","No Events","6086","69",".",".","255","366","0","Certification not required","2698","0","","0.698529","0.881233",".","0","","","8.4739","2024-12-11 21:00","7.8702","2024-12-07 08:00","7.6739","2024-12-19 18:00","7.2946","2024-12-20 20:00","0.4315","0.9085","1.69","2.3912","3.5211","4.3651","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43250","1","40.736389","-111.872222","WGS84","2,2,4-Trimethylpentane","1 HOUR","","2024","Parts per billion Carbon","No Events","6086","69",".",".","255","366","0","Certification not required","2698","0","","1.233348","2.315536",".","0","","","134.2217","2024-03-24 05:00","17.9192","2024-12-20 20:00","14.9178","2024-12-20 21:00","14.5081","2024-12-02 04:00","0.6216","1.6073","3.0858","4.3813","6.2339","7.5107","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","43252","1","40.736389","-111.872222","WGS84","2,3,4-Trimethylpentane","1 HOUR","","2024","Parts per billion Carbon","No Events","6086","69",".",".","255","366","0","Certification not required","2698","0","","0.309194","0.403166",".","0","","","4.0671","2024-12-20 20:00","3.8291","2024-12-20 21:00","3.4097","2024-12-11 21:00","3.1971","2024-12-20 23:00","0.1953","0.4417","0.7889","1.0829","1.5298","1.8424","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","45201","1","40.736389","-111.872222","WGS84","Benzene","1 HOUR","","2024","Parts per billion Carbon","No Events","6086","69",".",".","255","366","0","Certification not required","2698","0","","1.219266","1.325197",".","0","","","14.0593","2024-12-19 13:00","13.1275","2024-12-07 08:00","12.0135","2024-12-07 09:00","11.291","2024-12-07 07:00","0.7931","1.4708","2.6311","3.8095","5.4083","6.8372","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88328","5","40.736389","-111.872222","WGS84","OP PM2.5 LC TOR","24 HOUR","","2024","Micrograms/cubic meter (LC)","No Events","116","95",".",".","116","122","0","Certification not required","6","0","","0.209526","0.236951",".","0.022","","","1.478","2024-08-01 00:00","1.391","2024-07-23 00:00","0.94","2024-07-29 00:00","0.797","2024-05-15 00:00","0.149","0.224","0.432","0.754","0.94","1.391","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88331","5","40.736389","-111.872222","WGS84","EC3 PM2.5 LC","24 HOUR","","2024","Micrograms/cubic meter (LC)","No Events","116","95",".",".","116","122","0","Certification not required","6","0","","0.006655","0.004112",".","-0.001","","","0.024","2024-05-15 00:00","0.017","2024-07-26 00:00","0.017","2024-08-01 00:00","0.016","2024-05-27 00:00","0.006","0.008","0.013","0.016","0.017","0.017","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
