"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","035","3006","61101","1","40.736389","-111.872222","WGS84","Wind Speed - Scalar","1 HOUR","","2004","Knots","No Events","8779","100",".",".","366","366","0","Certification not required","5","0","","3.715457","2.341505",".","0.5","","","18.6","2004-12-31 12:00","17.9","2004-01-01 14:00","17.8","2004-01-01 17:00","17.3","2004-05-10 16:00","3","4.6","6.6","8.5","10.8","12.4","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88147","5","40.736389","-111.872222","WGS84","Niobium PM2.5 LC","24 HOUR","","2004","Micrograms/cubic meter (LC)","No Events","118","100",".",".","61","61","0","Certification not required","4","0","","0.000181","0.000695",".","0","","","0.0044","2004-06-29 00:00","0.004","2004-11-23 00:00","0.003","2004-07-20 00:00","0.003","2004-08-28 00:00","0","0","0","0.001","0.003","0.004","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88160","5","40.736389","-111.872222","WGS84","Tin PM2.5 LC","24 HOUR","","2004","Micrograms/cubic meter (LC)","No Events","118","97",".",".","118","122","0","Certification not required","4","0","","0.003559","0.007153",".","0","","","0.048","2004-12-05 00:00","0.029","2004-11-08 00:00","0.025","2004-05-21 00:00","0.022","2004-01-28 00:00","0","0.005","0.01","0.019","0.025","0.029","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88168","5","40.736389","-111.872222","WGS84","Strontium PM2.5 LC","24 HOUR","","2004","Micrograms/cubic meter (LC)","No Events","118","97",".",".","118","122","0","Certification not required","4","0","","0.001113","0.001552",".","0","","","0.0086","2004-06-23 00:00","0.0064","2004-07-08 00:00","0.0053","2004-01-28 00:00","0.0044","2004-08-31 00:00","0","0.002","0.0032","0.0037","0.0053","0.0064","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88170","5","40.736389","-111.872222","WGS84","Tantalum PM2.5 LC","24 HOUR","","2004","Micrograms/cubic meter (LC)","No Events","118","100",".",".","61","61","0","Certification not required","4","0","","0.002254","0.004223",".","0","","","0.021","2004-04-06 00:00","0.019","2004-08-04 00:00","0.017","2004-10-24 00:00","0.016","2004-09-15 00:00","0","0.003","0.008","0.012","0.017","0.019","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88172","5","40.736389","-111.872222","WGS84","Terbium PM2.5 LC","24 HOUR","","2004","Micrograms/cubic meter (LC)","No Events","118","100",".",".","61","61","0","Certification not required","4","0","","0.000944","0.003759",".","0","","","0.0324","2004-01-16 00:00","0.0195","2004-01-10 00:00","0.0103","2004-12-14 00:00","0.0092","2004-01-13 00:00","0","0","0.003","0.004","0.0103","0.0195","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88162","5","40.736389","-111.872222","WGS84","Samarium PM2.5 LC","24 HOUR","","2004","Micrograms/cubic meter (LC)","No Events","118","100",".",".","61","61","0","Certification not required","4","0","","0.000831","0.002112",".","0","","","0.0127","2004-06-29 00:00","0.0116","2004-06-14 00:00","0.0084","2004-01-16 00:00","0.0082","2004-05-24 00:00","0","0","0.003","0.0045","0.0084","0.0116","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","88163","5","40.736389","-111.872222","WGS84","Scandium PM2.5 LC","24 HOUR","","2004","Micrograms/cubic meter (LC)","No Events","118","100",".",".","61","61","0","Certification not required","4","0","","0.000102","0.000401",".","0","","","0.003","2004-10-21 00:00","0.002","2004-06-08 00:00","0.001","2004-04-03 00:00","0.001","2004-05-09 00:00","0","0","0","0.001","0.001","0.002","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","42101","1","40.736389","-111.872222","WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","2004","Parts per million","No Events","3592","41","0","0","152","366","0","Certified","56","0","","1.038057","0.698335",".","0","","","6.3","2004-12-14 08:00","5.4","2004-11-17 08:00","5.3","2004-02-02 08:00","4.8","2004-02-17 21:00","0.9","1.3","1.9","2.4","3","3.5","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
"49","035","3006","42101","1","40.736389","-111.872222","WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","2004","Parts per million","No Events","3618","41","0","0","153","366","0","Certified","0","0","","1.043284","0.532084",".","0","","","3.5","2004-02-17 23:00","3.5","2004-02-18 00:00","3.4","2004-02-17 22:00","3.4","2004-02-18 01:00","1","1.4","1.8","2","2.3","2.6","1","","Utah","Salt Lake","Salt Lake City","Hawthorne","1675 SOUTH 600 EAST, SALT LAKE CITY","Salt Lake City, UT","AQS Data Mart"
